track_id,fma_genre,mapped_genre
66921,Electronic,electronic
66922,Electronic,electronic
66923,Electronic,electronic
66924,Electronic,electronic
66925,Electronic,electronic
66926,Electronic,electronic
66927,Electronic,electronic
66928,Electronic,electronic
66929,Electronic,electronic
66930,Electronic,electronic
66931,Electronic,electronic
66932,Electronic,electronic
66933,Electronic,electronic
66934,Electronic,electronic
66935,Electronic,electronic
66936,Electronic,electronic
66937,Electronic,electronic
66938,Electronic,electronic
66939,Electronic,electronic
66940,Electronic,electronic
66941,Electronic,electronic
66945,Electronic,electronic
66946,Electronic,electronic
66947,Electronic,electronic
66948,Electronic,electronic
66949,Electronic,electronic
66950,Electronic,electronic
66951,Electronic,electronic
66952,Electronic,electronic
66953,Electronic,electronic
66954,Electronic,electronic
66955,Electronic,electronic
66956,Electronic,electronic
66957,Electronic,electronic
66958,Electronic,electronic
66959,Electronic,electronic
66960,Electronic,electronic
66961,Electronic,electronic
66962,Electronic,electronic
66963,Electronic,electronic
66964,Electronic,electronic
66965,Electronic,electronic
66966,Electronic,electronic
66967,Electronic,electronic
66968,Electronic,electronic
66969,Electronic,electronic
66970,Electronic,electronic
66971,Electronic,electronic
66972,Electronic,electronic
66973,Electronic,electronic
66974,Electronic,electronic
66975,Electronic,electronic
66976,Electronic,electronic
66977,Electronic,electronic
66992,Rock,rock
66993,Rock,rock
66994,Rock,rock
66995,Rock,rock
66996,Rock,rock
66997,Rock,rock
66998,Rock,rock
66999,Rock,rock
67000,Rock,rock
67001,Electronic,electronic
67002,Electronic,electronic
67004,Electronic,electronic
67005,Electronic,electronic
67006,Electronic,electronic
67007,Pop,pop
67009,Electronic,electronic
67010,Pop,pop
67011,Folk,folk
67012,Folk,folk
67013,Folk,folk
67014,Folk,folk
67015,Folk,folk
67016,Folk,folk
67017,Folk,folk
67019,Rock,rock
67020,Rock,rock
67021,Rock,rock
67025,Rock,rock
67038,Jazz,jazz
67039,Jazz,jazz
67040,Jazz,jazz
67041,Jazz,jazz
67042,Jazz,jazz
67043,Jazz,jazz
67044,Jazz,jazz
67045,Jazz,jazz
67046,Jazz,jazz
67047,Jazz,jazz
67048,Jazz,jazz
67121,Rock,rock
67132,Experimental,ambient
67161,Rock,rock
67162,Rock,rock
67163,Rock,rock
67164,Rock,rock
67165,Rock,rock
67166,Rock,rock
67167,Rock,rock
67168,Rock,rock
67169,Experimental,ambient
67190,Rock,rock
67191,Rock,rock
67221,Electronic,electronic
67222,Electronic,electronic
67223,Electronic,electronic
67224,Electronic,electronic
67225,Electronic,electronic
67226,Electronic,electronic
67227,Electronic,electronic
67228,Electronic,electronic
67229,Electronic,electronic
67230,Hip-Hop,hip-hop
67231,Hip-Hop,hip-hop
67232,Hip-Hop,hip-hop
67233,Hip-Hop,hip-hop
67234,Hip-Hop,hip-hop
67235,Hip-Hop,hip-hop
67237,Rock,rock
67238,Rock,rock
67239,Rock,rock
67240,Rock,rock
67241,Rock,rock
67248,Rock,rock
67249,Rock,rock
67250,Rock,rock
67251,Rock,rock
67252,Rock,rock
67253,Rock,rock
67254,Rock,rock
67255,Rock,rock
67259,Rock,rock
67260,Rock,rock
67261,Rock,rock
67262,Rock,rock
67263,Rock,rock
67264,Rock,rock
67265,Rock,rock
67266,Rock,rock
67267,Rock,rock
67268,Rock,rock
67269,Rock,rock
67308,Electronic,electronic
67309,Electronic,electronic
67310,Electronic,electronic
67311,Electronic,electronic
67329,Pop,pop
67330,Pop,pop
67331,Pop,pop
67332,Pop,pop
67333,Pop,pop
67334,Pop,pop
67335,Pop,pop
67336,Pop,pop
67337,Pop,pop
67357,Pop,pop
67358,Pop,pop
67359,Pop,pop
67360,Pop,pop
67361,Pop,pop
67362,Pop,pop
67363,Pop,pop
67364,Pop,pop
67365,Pop,pop
67366,Pop,pop
67367,Pop,pop
67368,Pop,pop
67379,Experimental,ambient
67380,Experimental,ambient
67381,Experimental,ambient
67382,Experimental,ambient
67383,Experimental,ambient
67384,Experimental,ambient
67385,Experimental,ambient
67386,Experimental,ambient
67387,Experimental,ambient
67388,Experimental,ambient
67389,Experimental,ambient
67412,Rock,rock
67414,Experimental,ambient
67418,Rock,rock
67419,Rock,rock
67420,Rock,rock
67421,Rock,rock
67446,Rock,rock
67447,Rock,rock
67448,Rock,rock
67449,Rock,rock
67450,Rock,rock
67451,Rock,rock
67452,Rock,rock
67453,Rock,rock
67454,Rock,rock
67455,Rock,rock
67456,Rock,rock
67457,Experimental,ambient
67458,Experimental,ambient
67459,Experimental,ambient
67460,Experimental,ambient
67461,Experimental,ambient
67462,Experimental,ambient
67463,Electronic,electronic
67464,Electronic,electronic
67465,Electronic,electronic
67466,Electronic,electronic
67467,Electronic,electronic
67468,Electronic,electronic
67470,Electronic,electronic
67471,Electronic,electronic
67472,Electronic,electronic
67473,Electronic,electronic
67474,Electronic,electronic
67496,Experimental,ambient
67497,Experimental,ambient
67498,Experimental,ambient
67499,Experimental,ambient
67500,Experimental,ambient
67501,Experimental,ambient
67502,Experimental,ambient
67503,Experimental,ambient
67504,Experimental,ambient
67505,Experimental,ambient
67506,Rock,rock
67507,Rock,rock
67508,Rock,rock
67509,Rock,rock
67510,Rock,rock
67511,Rock,rock
67513,Rock,rock
67523,Experimental,ambient
67524,Experimental,ambient
67525,Experimental,ambient
67526,Experimental,ambient
67527,Experimental,ambient
67528,Experimental,ambient
67529,Experimental,ambient
67530,Experimental,ambient
67531,Experimental,ambient
67532,Experimental,ambient
67545,Electronic,electronic
67546,Electronic,electronic
67547,Electronic,electronic
67548,Electronic,electronic
67552,Electronic,electronic
67553,Electronic,electronic
67554,Electronic,electronic
67556,Rock,rock
67557,Rock,rock
67558,Rock,rock
67559,Rock,rock
67560,Rock,rock
67561,Rock,rock
67562,Rock,rock
67563,Rock,rock
67564,Rock,rock
67565,Rock,rock
67566,Rock,rock
67589,Rock,rock
67590,Rock,rock
67591,Rock,rock
67592,Rock,rock
67593,Rock,rock
67594,Rock,rock
67595,Rock,rock
67596,Rock,rock
67597,Folk,folk
67598,Folk,folk
67599,Folk,folk
67600,Folk,folk
67623,Experimental,ambient
67624,Experimental,ambient
67625,Experimental,ambient
67626,Experimental,ambient
67637,Electronic,electronic
67638,Electronic,electronic
67639,Electronic,electronic
67640,Electronic,electronic
67648,Rock,rock
67649,Rock,rock
67650,Rock,rock
67651,Rock,rock
67652,Rock,rock
67653,Rock,rock
67654,Rock,rock
67655,Rock,rock
67656,Rock,rock
67657,Rock,rock
67658,Rock,rock
67659,Rock,rock
67660,Rock,rock
67661,Rock,rock
67670,Electronic,electronic
67671,Electronic,electronic
67672,Electronic,electronic
67673,Rock,rock
67701,Experimental,ambient
67702,Experimental,ambient
67703,Experimental,ambient
67704,Experimental,ambient
67705,Experimental,ambient
67706,Experimental,ambient
67707,Experimental,ambient
67708,Experimental,ambient
67709,Experimental,ambient
67710,Experimental,ambient
67734,Experimental,ambient
67735,Experimental,ambient
67736,Experimental,ambient
67737,Experimental,ambient
67738,Experimental,ambient
67739,Experimental,ambient
67740,Experimental,ambient
67741,Experimental,ambient
67752,Experimental,ambient
67753,Experimental,ambient
67754,Experimental,ambient
67755,Experimental,ambient
67756,Experimental,ambient
67757,Experimental,ambient
67758,Experimental,ambient
67760,Pop,pop
67761,Rock,rock
67762,Rock,rock
67763,Folk,folk
67764,Folk,folk
67765,Folk,folk
67766,Folk,folk
67767,Rock,rock
67768,Rock,rock
67769,Rock,rock
67773,Rock,rock
67774,Rock,rock
67775,Rock,rock
67776,Rock,rock
67777,Rock,rock
67778,Rock,rock
67779,Rock,rock
67780,Rock,rock
67781,Hip-Hop,hip-hop
67782,Hip-Hop,hip-hop
67783,Hip-Hop,hip-hop
67784,Hip-Hop,hip-hop
67785,Hip-Hop,hip-hop
67786,Hip-Hop,hip-hop
67787,Hip-Hop,hip-hop
67788,Hip-Hop,hip-hop
67789,Hip-Hop,hip-hop
67790,Hip-Hop,hip-hop
67791,Hip-Hop,hip-hop
67792,Hip-Hop,hip-hop
67793,Hip-Hop,hip-hop
67829,Experimental,ambient
67870,Electronic,electronic
67985,Pop,pop
68167,Experimental,ambient
68209,Jazz,jazz
68210,Jazz,jazz
68211,Jazz,jazz
68213,Jazz,jazz
68214,Jazz,jazz
68215,Jazz,jazz
68216,Jazz,jazz
68217,Jazz,jazz
68219,Jazz,jazz
68220,Jazz,jazz
68221,Jazz,jazz
68222,Jazz,jazz
68226,Jazz,jazz
68227,Jazz,jazz
68228,Jazz,jazz
68229,Jazz,jazz
68230,Jazz,jazz
68231,Jazz,jazz
68233,Jazz,jazz
68234,Jazz,jazz
68235,Jazz,jazz
68236,Jazz,jazz
68237,Jazz,jazz
68238,Jazz,jazz
68239,Jazz,jazz
68242,Jazz,jazz
68243,Jazz,jazz
68244,Jazz,jazz
68245,Jazz,jazz
68247,Jazz,jazz
68248,Jazz,jazz
68305,Experimental,ambient
68330,Rock,rock
68331,Rock,rock
68332,Rock,rock
68333,Rock,rock
68334,Rock,rock
68340,Jazz,jazz
68341,Jazz,jazz
68342,Jazz,jazz
68343,Jazz,jazz
68344,Jazz,jazz
68345,Experimental,ambient
68353,Pop,pop
68354,Pop,pop
68355,Pop,pop
68356,Pop,pop
68357,Experimental,ambient
68358,Experimental,ambient
68359,Experimental,ambient
68360,Experimental,ambient
68404,Rock,rock
68407,Experimental,ambient
68408,Experimental,ambient
68409,Experimental,ambient
68410,Experimental,ambient
68421,Folk,folk
68422,Folk,folk
68423,Folk,folk
68424,Soul-RnB,soul
68425,Soul-RnB,soul
68426,Soul-RnB,soul
68427,Soul-RnB,soul
68428,Soul-RnB,soul
68429,Soul-RnB,soul
68430,Soul-RnB,soul
68431,Soul-RnB,soul
68432,Soul-RnB,soul
68433,Soul-RnB,soul
68434,Soul-RnB,soul
68435,Soul-RnB,soul
68436,Experimental,ambient
68443,Electronic,electronic
68444,Electronic,electronic
68445,Electronic,electronic
68446,Electronic,electronic
68447,Electronic,electronic
68448,Electronic,electronic
68455,Experimental,ambient
68507,Rock,rock
68530,Hip-Hop,hip-hop
68531,Hip-Hop,hip-hop
68532,Hip-Hop,hip-hop
68533,Hip-Hop,hip-hop
68534,Hip-Hop,hip-hop
68535,Hip-Hop,hip-hop
68536,Experimental,ambient
68537,Experimental,ambient
68538,Experimental,ambient
68539,Experimental,ambient
68540,Experimental,ambient
68541,Experimental,ambient
68542,Experimental,ambient
68543,Experimental,ambient
68544,Experimental,ambient
68549,Experimental,ambient
68551,Experimental,ambient
68570,Experimental,ambient
68571,Experimental,ambient
68572,Experimental,ambient
68573,Experimental,ambient
68574,Experimental,ambient
68575,Experimental,ambient
68576,Experimental,ambient
68577,Experimental,ambient
68578,Experimental,ambient
68579,Experimental,ambient
68580,Experimental,ambient
68581,Electronic,electronic
68582,Electronic,electronic
68583,Electronic,electronic
68584,Electronic,electronic
68585,Electronic,electronic
68586,Electronic,electronic
68587,Electronic,electronic
68588,Hip-Hop,hip-hop
68589,Hip-Hop,hip-hop
68590,Hip-Hop,hip-hop
68591,Hip-Hop,hip-hop
68592,Hip-Hop,hip-hop
68593,Hip-Hop,hip-hop
68594,Hip-Hop,hip-hop
68595,Hip-Hop,hip-hop
68596,Hip-Hop,hip-hop
68597,Hip-Hop,hip-hop
68598,Hip-Hop,hip-hop
68599,Hip-Hop,hip-hop
68600,Hip-Hop,hip-hop
68601,Hip-Hop,hip-hop
68605,Experimental,ambient
68614,Experimental,ambient
68615,Experimental,ambient
68616,Experimental,ambient
68617,Experimental,ambient
68618,Experimental,ambient
68666,Pop,pop
68680,Electronic,electronic
68681,Electronic,electronic
68682,Electronic,electronic
68683,Electronic,electronic
68695,Rock,rock
68696,Rock,rock
68697,Rock,rock
68698,Rock,rock
68699,Rock,rock
68700,Rock,rock
68701,Rock,rock
68707,Rock,rock
68708,Rock,rock
68709,Rock,rock
68710,Rock,rock
68711,Rock,rock
68712,Rock,rock
68713,Rock,rock
68739,Jazz,jazz
68740,Jazz,jazz
68741,Jazz,jazz
68742,Jazz,jazz
68743,Jazz,jazz
68744,Jazz,jazz
68745,Jazz,jazz
68746,Jazz,jazz
68747,Jazz,jazz
68748,Jazz,jazz
68749,Electronic,electronic
68750,Electronic,electronic
68751,Electronic,electronic
68752,Electronic,electronic
68806,Experimental,ambient
68807,Experimental,ambient
68808,Experimental,ambient
68809,Experimental,ambient
68810,Experimental,ambient
68812,Experimental,ambient
68816,Rock,rock
68817,Rock,rock
68818,Rock,rock
68819,Rock,rock
68820,Rock,rock
68821,Rock,rock
68822,Experimental,ambient
68823,Experimental,ambient
68837,Folk,folk
68838,Folk,folk
68839,Folk,folk
68840,Folk,folk
68841,Folk,folk
68842,Folk,folk
68843,Folk,folk
68844,Folk,folk
68851,Folk,folk
68852,Folk,folk
68853,Folk,folk
68854,Folk,folk
68855,Folk,folk
68856,Folk,folk
68857,Folk,folk
68858,Folk,folk
68860,Folk,folk
68861,Folk,folk
68862,Folk,folk
68863,Folk,folk
68864,Experimental,ambient
68865,Experimental,ambient
68866,Experimental,ambient
68867,Experimental,ambient
68868,Experimental,ambient
68869,Experimental,ambient
68870,Experimental,ambient
68871,Experimental,ambient
68872,Experimental,ambient
68873,Experimental,ambient
68874,Experimental,ambient
68875,Experimental,ambient
68876,Experimental,ambient
68891,Electronic,electronic
68892,Electronic,electronic
68893,Electronic,electronic
68894,Electronic,electronic
68895,Electronic,electronic
68896,Electronic,electronic
68897,Electronic,electronic
68898,Electronic,electronic
68899,Electronic,electronic
68901,Rock,rock
68902,Rock,rock
68903,Rock,rock
68904,Rock,rock
68905,Rock,rock
68906,Rock,rock
68907,Rock,rock
68909,Rock,rock
68910,Rock,rock
68911,Rock,rock
68912,Rock,rock
68913,Rock,rock
68914,Rock,rock
68915,Rock,rock
68916,Rock,rock
68917,Rock,rock
68918,Rock,rock
68998,Experimental,ambient
68999,Experimental,ambient
69000,Experimental,ambient
69001,Experimental,ambient
69002,Experimental,ambient
69003,Experimental,ambient
69004,Experimental,ambient
69005,Experimental,ambient
69021,Instrumental,acoustic
69022,Instrumental,acoustic
69023,Instrumental,acoustic
69024,Instrumental,acoustic
69025,Instrumental,acoustic
69026,Instrumental,acoustic
69027,Instrumental,acoustic
69064,Instrumental,acoustic
69065,Instrumental,acoustic
69066,Instrumental,acoustic
69067,Instrumental,acoustic
69068,Instrumental,acoustic
69170,Electronic,electronic
69171,Rock,rock
69172,Rock,rock
69173,Rock,rock
69174,Rock,rock
69175,Rock,rock
69176,Rock,rock
69177,Rock,rock
69178,Rock,rock
69181,Pop,pop
69182,Pop,pop
69183,Pop,pop
69184,Pop,pop
69187,Pop,pop
69188,Pop,pop
69193,Electronic,electronic
69194,Electronic,electronic
69195,Electronic,electronic
69196,Electronic,electronic
69197,Electronic,electronic
69198,Electronic,electronic
69199,Electronic,electronic
69200,Electronic,electronic
69201,Electronic,electronic
69202,Electronic,electronic
69203,Electronic,electronic
69204,Electronic,electronic
69205,Electronic,electronic
69206,Electronic,electronic
69207,Electronic,electronic
69208,Electronic,electronic
69209,Electronic,electronic
69210,Electronic,electronic
69211,Electronic,electronic
69221,Electronic,electronic
69222,Electronic,electronic
69223,Electronic,electronic
69257,Experimental,ambient
69258,Rock,rock
69259,Rock,rock
69260,Rock,rock
69261,Rock,rock
69262,Rock,rock
69263,Rock,rock
69264,Rock,rock
69265,Rock,rock
69266,Rock,rock
69267,Rock,rock
69268,Rock,rock
69269,Rock,rock
69270,Rock,rock
69271,Rock,rock
69272,Rock,rock
69291,Rock,rock
69292,Rock,rock
69293,Rock,rock
69294,Rock,rock
69295,Rock,rock
69296,Rock,rock
69297,Rock,rock
69298,Rock,rock
69299,Rock,rock
69303,Experimental,ambient
69304,Experimental,ambient
69305,Experimental,ambient
69344,Experimental,ambient
69345,Experimental,ambient
69346,Experimental,ambient
69349,Rock,rock
69350,Rock,rock
69351,Rock,rock
69352,Rock,rock
69353,Rock,rock
69354,Rock,rock
69355,Rock,rock
69356,Rock,rock
69357,Rock,rock
69358,Rock,rock
69359,Rock,rock
69360,Rock,rock
69361,Rock,rock
69362,Rock,rock
69459,Experimental,ambient
69460,Experimental,ambient
69461,Experimental,ambient
69462,Experimental,ambient
69463,Experimental,ambient
69464,Experimental,ambient
69465,Experimental,ambient
69467,Experimental,ambient
69468,Experimental,ambient
69469,Experimental,ambient
69470,Experimental,ambient
69471,Experimental,ambient
69472,Experimental,ambient
69473,Experimental,ambient
69474,Experimental,ambient
69475,Experimental,ambient
69476,Experimental,ambient
69477,Experimental,ambient
69478,Experimental,ambient
69479,Experimental,ambient
69480,Experimental,ambient
69481,Experimental,ambient
69482,Experimental,ambient
69483,Experimental,ambient
69484,Experimental,ambient
69485,Experimental,ambient
69486,Experimental,ambient
69487,Experimental,ambient
69488,Experimental,ambient
69489,Experimental,ambient
69490,Experimental,ambient
69491,Experimental,ambient
69492,Experimental,ambient
69493,Experimental,ambient
69494,Experimental,ambient
69495,Experimental,ambient
69496,Experimental,ambient
69497,Experimental,ambient
69499,Experimental,ambient
69500,Experimental,ambient
69501,Experimental,ambient
69502,Experimental,ambient
69503,Experimental,ambient
69504,Experimental,ambient
69505,Experimental,ambient
69506,Experimental,ambient
69507,Experimental,ambient
69508,Experimental,ambient
69509,Experimental,ambient
69510,Experimental,ambient
69511,Experimental,ambient
69512,Experimental,ambient
69513,Experimental,ambient
69514,Experimental,ambient
69515,Experimental,ambient
69516,Experimental,ambient
69517,Experimental,ambient
69518,Experimental,ambient
69519,Experimental,ambient
69520,Experimental,ambient
69521,Experimental,ambient
69522,Experimental,ambient
69523,Experimental,ambient
69524,Experimental,ambient
69525,Experimental,ambient
69526,Experimental,ambient
69527,Experimental,ambient
69528,Experimental,ambient
69529,Experimental,ambient
69530,Experimental,ambient
69531,Experimental,ambient
69532,Experimental,ambient
69533,Experimental,ambient
69534,Experimental,ambient
69535,Experimental,ambient
69536,Experimental,ambient
69537,Experimental,ambient
69538,Experimental,ambient
69539,Experimental,ambient
69540,Experimental,ambient
69541,Experimental,ambient
69542,Experimental,ambient
69543,Experimental,ambient
69544,Experimental,ambient
69545,Experimental,ambient
69546,Experimental,ambient
69547,Experimental,ambient
69548,Experimental,ambient
69549,Experimental,ambient
69550,Experimental,ambient
69551,Experimental,ambient
69552,Experimental,ambient
69553,Experimental,ambient
69554,Hip-Hop,hip-hop
69555,Hip-Hop,hip-hop
69556,Hip-Hop,hip-hop
69557,Hip-Hop,hip-hop
69558,Hip-Hop,hip-hop
69559,Hip-Hop,hip-hop
69560,Hip-Hop,hip-hop
69561,Hip-Hop,hip-hop
69562,Hip-Hop,hip-hop
69563,Hip-Hop,hip-hop
69564,Hip-Hop,hip-hop
69565,Experimental,ambient
69566,Experimental,ambient
69567,Folk,folk
69568,Folk,folk
69569,Folk,folk
69570,Folk,folk
69571,Folk,folk
69587,Electronic,electronic
69588,Electronic,electronic
69589,Electronic,electronic
69590,Electronic,electronic
69591,Electronic,electronic
69592,Electronic,electronic
69593,Electronic,electronic
69594,Electronic,electronic
69636,Rock,rock
69637,Rock,rock
69638,Rock,rock
69639,Rock,rock
69640,Rock,rock
69641,Rock,rock
69642,Rock,rock
69643,Rock,rock
69644,Rock,rock
69645,Rock,rock
69646,Rock,rock
69647,Rock,rock
69656,Experimental,ambient
69657,Experimental,ambient
69665,Experimental,ambient
69666,Experimental,ambient
69667,Experimental,ambient
69668,Experimental,ambient
69669,Experimental,ambient
69670,Experimental,ambient
69682,Experimental,ambient
69683,Experimental,ambient
69684,Experimental,ambient
69685,Experimental,ambient
69686,Experimental,ambient
69687,Experimental,ambient
69688,Rock,rock
69689,Rock,rock
69690,Rock,rock
69691,Rock,rock
69692,Rock,rock
69693,Rock,rock
69694,Rock,rock
69695,Rock,rock
69696,Rock,rock
69719,Rock,rock
69720,Rock,rock
69721,Rock,rock
69722,Rock,rock
69723,Rock,rock
69724,Rock,rock
69725,Rock,rock
69726,Rock,rock
69727,Rock,rock
69728,Electronic,electronic
69729,Electronic,electronic
69730,Electronic,electronic
69731,Electronic,electronic
69732,Electronic,electronic
69733,Electronic,electronic
69734,Electronic,electronic
69735,Electronic,electronic
69736,Electronic,electronic
69737,Rock,rock
69738,Rock,rock
69739,Rock,rock
69740,Rock,rock
69741,Rock,rock
69742,Rock,rock
69743,Rock,rock
69744,Pop,pop
69745,Pop,pop
69746,Pop,pop
69747,Pop,pop
69758,Electronic,electronic
69759,Instrumental,acoustic
69761,Folk,folk
69762,Folk,folk
69763,Folk,folk
69764,Folk,folk
69765,Folk,folk
69766,Folk,folk
69767,Folk,folk
69768,Folk,folk
69769,Rock,rock
69773,Rock,rock
69776,Rock,rock
69777,Instrumental,acoustic
69778,Rock,rock
69781,Rock,rock
69782,Rock,rock
69784,Experimental,ambient
69785,Experimental,ambient
69786,Experimental,ambient
69787,Experimental,ambient
69788,Experimental,ambient
69789,Experimental,ambient
69791,Experimental,ambient
69792,Experimental,ambient
69793,Experimental,ambient
69798,Experimental,ambient
69822,Hip-Hop,hip-hop
69823,Hip-Hop,hip-hop
69824,Hip-Hop,hip-hop
69825,Hip-Hop,hip-hop
69826,Hip-Hop,hip-hop
69827,Hip-Hop,hip-hop
69828,Hip-Hop,hip-hop
69829,Hip-Hop,hip-hop
69830,Hip-Hop,hip-hop
69831,Hip-Hop,hip-hop
69832,Hip-Hop,hip-hop
69833,Hip-Hop,hip-hop
69834,Hip-Hop,hip-hop
69835,Hip-Hop,hip-hop
69836,Electronic,electronic
69837,Electronic,electronic
69838,Electronic,electronic
69839,Electronic,electronic
69840,Electronic,electronic
69864,Experimental,ambient
69865,Experimental,ambient
69866,Experimental,ambient
69867,Experimental,ambient
69904,Hip-Hop,hip-hop
69924,Rock,rock
69925,Rock,rock
69926,Rock,rock
69927,Rock,rock
69928,Rock,rock
69929,Rock,rock
69930,Rock,rock
69931,Rock,rock
69932,Rock,rock
69933,Rock,rock
69934,Rock,rock
69935,Rock,rock
69936,Rock,rock
69937,Rock,rock
69938,Rock,rock
69939,Rock,rock
69940,Rock,rock
69941,Rock,rock
69942,Rock,rock
69943,Rock,rock
69944,Rock,rock
69945,Rock,rock
69946,Rock,rock
69947,Rock,rock
69948,Rock,rock
69949,Rock,rock
69950,Rock,rock
69951,Rock,rock
69952,Rock,rock
69953,Rock,rock
69954,Rock,rock
69955,Rock,rock
69956,Rock,rock
69957,Rock,rock
69958,Rock,rock
69959,Rock,rock
69960,Rock,rock
69961,Rock,rock
69985,Electronic,electronic
69986,Electronic,electronic
69987,Electronic,electronic
69988,Electronic,electronic
69989,Electronic,electronic
69990,Electronic,electronic
69991,Electronic,electronic
69992,Electronic,electronic
69993,Electronic,electronic
69994,Electronic,electronic
69995,Electronic,electronic
69996,Electronic,electronic
70002,Experimental,ambient
70003,Experimental,ambient
70004,Experimental,ambient
70005,Experimental,ambient
70040,Rock,rock
70041,Rock,rock
70042,Rock,rock
70043,Rock,rock
70044,Rock,rock
70045,Rock,rock
70163,Experimental,ambient
70164,Experimental,ambient
70165,Experimental,ambient
70166,Experimental,ambient
70167,Experimental,ambient
70168,Experimental,ambient
70169,Experimental,ambient
70170,Experimental,ambient
70171,Experimental,ambient
70172,Experimental,ambient
70173,Experimental,ambient
70174,Experimental,ambient
70190,Rock,rock
70191,Rock,rock
70192,Rock,rock
70193,Rock,rock
70194,Rock,rock
70195,Rock,rock
70196,Rock,rock
70197,Rock,rock
70198,Rock,rock
70199,Rock,rock
70200,Rock,rock
70201,Rock,rock
70202,Rock,rock
70204,Rock,rock
70205,Rock,rock
70206,Hip-Hop,hip-hop
70207,Hip-Hop,hip-hop
70208,Hip-Hop,hip-hop
70231,Folk,folk
70237,Folk,folk
70238,Electronic,electronic
70239,Electronic,electronic
70240,Electronic,electronic
70241,Electronic,electronic
70242,Electronic,electronic
70243,Electronic,electronic
70244,Electronic,electronic
70245,Rock,rock
70246,Rock,rock
70247,Rock,rock
70248,Rock,rock
70249,Rock,rock
70250,Rock,rock
70251,Rock,rock
70267,Rock,rock
70268,Rock,rock
70269,Rock,rock
70270,Rock,rock
70271,Rock,rock
70272,Rock,rock
70273,Rock,rock
70274,Rock,rock
70275,Rock,rock
70276,Experimental,ambient
70277,Experimental,ambient
70278,Experimental,ambient
70280,Experimental,ambient
70282,Electronic,electronic
70283,Electronic,electronic
70285,Classical,classical
70299,Electronic,electronic
70300,Electronic,electronic
70301,Electronic,electronic
70302,Electronic,electronic
70303,Electronic,electronic
70364,Electronic,electronic
70392,Rock,rock
70393,Rock,rock
70394,Rock,rock
70395,Rock,rock
70396,Rock,rock
70397,Rock,rock
70398,Rock,rock
70399,Rock,rock
70400,Rock,rock
70401,Rock,rock
70402,Rock,rock
70403,Rock,rock
70405,Rock,rock
70406,Rock,rock
70407,Rock,rock
70409,Rock,rock
70412,Rock,rock
70417,Classical,classical
70418,Classical,classical
70419,Classical,classical
70423,Pop,pop
70424,Pop,pop
70425,Pop,pop
70426,Pop,pop
70434,Rock,rock
70435,Rock,rock
70436,Rock,rock
70437,Rock,rock
70438,Rock,rock
70439,Rock,rock
70440,Rock,rock
70441,Classical,classical
70442,Classical,classical
70443,Classical,classical
70444,Classical,classical
70445,Classical,classical
70446,Classical,classical
70447,Classical,classical
70448,Classical,classical
70449,Classical,classical
70450,Classical,classical
70451,Classical,classical
70452,Classical,classical
70454,Classical,classical
70455,Classical,classical
70456,Classical,classical
70457,Classical,classical
70458,Classical,classical
70459,Classical,classical
70460,Classical,classical
70461,Classical,classical
70462,Classical,classical
70463,Classical,classical
70464,Classical,classical
70465,Classical,classical
70466,Classical,classical
70467,Classical,classical
70468,Classical,classical
70469,Classical,classical
70470,Classical,classical
70471,Classical,classical
70472,Classical,classical
70474,Experimental,ambient
70485,Experimental,ambient
70491,Experimental,ambient
70509,Electronic,electronic
70510,Electronic,electronic
70511,Electronic,electronic
70512,Electronic,electronic
70513,Electronic,electronic
70514,Experimental,ambient
70515,Experimental,ambient
70516,Experimental,ambient
70517,Experimental,ambient
70654,Hip-Hop,hip-hop
70655,Hip-Hop,hip-hop
70656,Hip-Hop,hip-hop
70657,Hip-Hop,hip-hop
70658,Hip-Hop,hip-hop
70659,Hip-Hop,hip-hop
70660,Hip-Hop,hip-hop
70687,Rock,rock
70688,Rock,rock
70689,Rock,rock
70690,Rock,rock
70691,Rock,rock
70692,Rock,rock
70693,Rock,rock
70694,Rock,rock
70695,Rock,rock
70696,Rock,rock
70757,Rock,rock
70768,Hip-Hop,hip-hop
70769,Hip-Hop,hip-hop
70770,Hip-Hop,hip-hop
70771,Hip-Hop,hip-hop
70772,Hip-Hop,hip-hop
70773,Hip-Hop,hip-hop
70774,Hip-Hop,hip-hop
70775,Hip-Hop,hip-hop
70809,Rock,rock
70810,Rock,rock
70811,Rock,rock
70812,Rock,rock
70813,Rock,rock
70814,Rock,rock
70815,Rock,rock
70816,Rock,rock
70817,Rock,rock
70818,Rock,rock
70819,Rock,rock
70820,Rock,rock
70821,Rock,rock
70822,Rock,rock
70823,Rock,rock
70824,Rock,rock
70847,Experimental,ambient
70852,Experimental,ambient
70873,Pop,pop
70874,Pop,pop
70875,Pop,pop
70876,Pop,pop
70877,Pop,pop
70878,Pop,pop
70879,Pop,pop
70882,Rock,rock
70883,Rock,rock
70884,Rock,rock
70885,Rock,rock
70886,Rock,rock
70887,Rock,rock
70888,Rock,rock
70889,Rock,rock
70913,Hip-Hop,hip-hop
70914,Hip-Hop,hip-hop
70933,Classical,classical
70934,Classical,classical
70935,Classical,classical
70936,Classical,classical
70937,Classical,classical
70938,Classical,classical
70939,Classical,classical
70940,Classical,classical
70941,Classical,classical
70942,Classical,classical
70943,Classical,classical
70944,Classical,classical
70947,Electronic,electronic
70948,Electronic,electronic
70949,Electronic,electronic
70950,Electronic,electronic
